pid,name,year_month,prod_holding_signal,gs_holding_signal,match
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2015-08,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2015-09,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2015-10,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2015-11,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2015-12,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-07,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-08,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-09,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-10,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-11,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2016-12,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-01,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-02,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-03,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-04,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-05,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-06,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-07,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-08,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-09,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-10,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-11,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2017-12,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-01,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-02,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-03,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-04,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-05,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-06,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-07,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-08,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-09,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-10,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-11,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2018-12,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-01,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-02,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-03,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-07,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-08,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-09,GLD,"TQQQ,TECL",MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-10,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-11,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2019-12,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-04,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-05,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-06,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-10,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-11,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2020-12,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-10,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-11,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2021-12,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-10,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-11,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2022-12,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-10,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-11,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2023-12,"TECL,TQQQ",GLD,MISMATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-01,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-02,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-03,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-04,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-05,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-06,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-10,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-11,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2024-12,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-01,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-02,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-03,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-04,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-05,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-06,"TECL,TQQQ","TQQQ,TECL",MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-07,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-08,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-09,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-10,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-11,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2025-12,GLD,GLD,MATCH
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2026-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-03,GLD,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-07,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-08,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-09,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-10,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-11,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2012-12,GLD,TQQQ,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-01,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-02,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-03,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-07,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-08,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-09,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-10,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-11,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2013-12,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-01,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-02,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-03,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-07,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-08,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-09,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-10,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-11,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2014-12,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-01,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-02,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-03,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-07,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-08,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-09,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-10,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-11,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2015-12,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-01,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-02,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-03,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-07,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-08,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-09,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-10,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-11,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2016-12,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-02,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-03,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-07,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-08,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-09,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-10,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-11,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2017-12,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-01,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-02,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-03,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-04,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-05,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-06,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-07,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-08,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-09,TQQQ,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-10,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-11,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2018-12,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-01,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-02,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-03,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-07,GLD,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-08,GLD,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-09,GLD,TECL,MISMATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-10,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-11,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2019-12,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-02,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-03,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-04,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-05,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-06,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-07,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-08,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-09,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-10,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-11,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2020-12,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-02,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-03,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-07,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-08,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-09,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-10,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-11,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2021-12,TECL,TECL,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-02,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-03,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-07,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-08,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-09,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-10,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-11,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2022-12,TQQQ,TQQQ,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-01,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-02,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-03,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-04,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-05,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-06,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-07,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-08,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-09,GLD,GLD,MATCH
DM6_SGLD_T1_Qj_L0713,シン白虎-鉄壁,2023-10,TQQQ,GLD,MISMATCH
